UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success
5777855,2020-08-03,3000.0,36,Employed - full time,Consolidation,0
5778255,2020-08-03,20000.0,48,Retired,Not Known,0
5778482,2020-08-03,1000.0,18,Employed - full time,Consolidation,0
5781877,2020-08-03,1500.0,36,Employed - full time,Not Known,1
5783438,2020-08-03,10000.0,36,Employed - full time,Consolidation,0
5783695,2020-08-03,5500.0,36,Employed - full time,Car,0
5783698,2020-08-03,6500.0,48,Employed - full time,Car,0
5785229,2020-08-03,5000.0,60,Employed - full time,Mistyped,0
5785419,2020-08-03,3700.0,48,Employed - full time,Car,0
5785869,2020-08-03,8000.0,54,Employed - full time,Car,0
5788220,2020-08-03,6500.0,48,Employed - full time,Car,1
5789064,2020-08-03,5000.0,36,Employed - full time,Car,0
5789550,2020-08-03,6000.0,60,Employed - full time,House / Home improvement,0
5790669,2020-08-03,6500.0,48,Employed - full time,Car,0
5791147,2020-08-03,6500.0,48,Employed - full time,Car,0
5792399,2020-08-04,2000.0,36,Employed - full time,House / Home improvement,0
5792555,2020-08-04,1000.0,24,Employed - full time,House / Home improvement,0
5792782,2020-08-04,2000.0,48,Employed - full time,Holiday,0
5793491,2020-08-04,6500.0,48,Employed - full time,Car,1
5793518,2020-08-04,15000.0,60,Employed - full time,Consolidation,0
5793701,2020-08-04,6500.0,48,Employed - full time,Car,0
5794723,2020-08-04,20000.0,54,Employed - full time,Not Known,0
5794805,2020-08-04,20000.0,48,Employed - full time,Consolidation,0
5794861,2020-08-04,1500.0,24,Employed - full time,House / Home improvement,0
5795909,2020-08-04,20000.0,60,Employed - full time,Not Known,0
5796371,2020-08-04,1000.0,24,Employed - full time,Holiday,0
5797797,2020-08-04,4000.0,30,Employed - part time,House / Home improvement,0
5797943,2020-08-04,6000.0,36,Employed - full time,Consolidation,0
5799979,2020-08-04,500.0,12,Employed - full time,House / Home improvement,0
5801308,2020-08-04,1000.0,12,Employed - full time,Not Known,0
5802066,2020-08-04,20000.0,60,Employed - full time,Car,0
5802582,2020-08-04,5000.0,24,Employed - full time,Not Known,0
5802961,2020-08-04,15000.0,48,Employed - full time,Consolidation,0
5804194,2020-08-04,5000.0,48,Employed - full time,Car,1
5808450,2020-08-04,20000.0,60,Employed - full time,Car,0
5809039,2020-08-04,15000.0,60,Employed - full time,Consolidation,0
5810017,2020-08-04,5000.0,36,Employed - full time,House / Home improvement,1
5810055,2020-08-04,1000.0,12,Employed - full time,Car,0
5810477,2020-08-04,7000.0,36,Employed - full time,Consolidation,0
5810676,2020-08-04,20000.0,60,Employed - full time,Car,0
5810712,2020-08-04,6500.0,48,Employed - full time,Car,0
5810995,2020-08-04,6500.0,48,Employed - full time,Car,0
5811395,2020-08-04,3000.0,24,Employed - full time,Not Known,0
5811575,2020-08-04,20000.0,60,Employed - full time,House / Home improvement,0
5813880,2020-08-04,20000.0,60,Employed - full time,Consolidation,0
5814868,2020-08-04,5500.0,24,Employed - full time,Consolidation,0
5817077,2020-08-04,1000.0,12,Employed - full time,Consolidation,0
5821313,2020-08-04,6500.0,48,Employed - full time,Car,0
5821443,2020-08-04,1000.0,12,Employed - full time,Not Known,0
5822527,2020-08-04,6500.0,48,Employed - full time,Car,1
5823010,2020-08-04,10000.0,60,Employed - full time,Consolidation,0
5823489,2020-08-04,12000.0,60,Employed - full time,Consolidation,0
5825347,2020-08-04,1500.0,18,Employed - full time,House / Home improvement,1
5826127,2020-08-04,10000.0,60,Employed - full time,Not Known,0
5828003,2020-08-04,15000.0,36,Retired,Car,0
5829863,2020-08-04,6000.0,60,Employed - full time,Car,0
5833033,2020-08-04,17500.0,60,Employed - full time,Consolidation,0
5834935,2020-08-05,2000.0,60,Employed - full time,Not Known,0
5836640,2020-08-05,1000.0,12,Employed - full time,Consolidation,0
5836864,2020-08-05,3000.0,36,Employed - full time,Not Known,0
5838534,2020-08-05,1000.0,12,Employed - part time,Consolidation,0
5841759,2020-08-05,6500.0,48,Employed - full time,Car,0
5841952,2020-08-05,10000.0,60,Employed - full time,Consolidation,0
5844307,2020-08-05,10000.0,48,Employed - full time,Car,0
5844564,2020-08-05,20000.0,60,Employed - full time,Car,0
5845844,2020-08-05,6500.0,48,Employed - full time,Car,0
5846118,2020-08-05,6500.0,48,Employed - full time,Car,0
5846377,2020-08-05,18000.0,48,Employed - full time,Consolidation,0
5846697,2020-08-05,15000.0,36,Employed - full time,Car,0
5849395,2020-08-05,2000.0,24,Employed - full time,Holiday,0
5852043,2020-08-05,1000.0,12,Employed - full time,Not Known,0
5852337,2020-08-05,6500.0,48,Employed - full time,Car,0
5853477,2020-08-05,7000.0,48,Employed - full time,Consolidation,0
5857824,2020-08-05,11000.0,48,Employed - full time,Not Known,0
5858273,2020-08-05,15000.0,60,Employed - full time,Consolidation,0
5859466,2020-08-05,3000.0,12,Employed - full time,Car,0
5860372,2020-08-05,15000.0,60,Employed - full time,House / Home improvement,0
5862005,2020-08-06,4000.0,24,Employed - full time,House / Home improvement,0
5862161,2020-08-06,10000.0,60,Employed - full time,Consolidation,0
5862322,2020-08-06,15000.0,54,Employed - full time,Not Known,0
5864873,2020-08-06,17500.0,60,Employed - full time,House / Home improvement,0
5865132,2020-08-06,5000.0,54,Employed - full time,House / Home improvement,1
5873415,2020-08-06,8500.0,48,Employed - full time,House / Home improvement,0
5875605,2020-08-06,1000.0,24,Employed - full time,Consolidation,0
5876264,2020-08-06,2000.0,12,Employed - part time,Consolidation,1
5878441,2020-08-06,6500.0,48,Employed - full time,Car,0
5880283,2020-08-06,12000.0,60,Employed - full time,Car,0
5881173,2020-08-06,4000.0,12,Employed - full time,Not Known,0
5882231,2020-08-06,15000.0,60,Employed - full time,Consolidation,0
5882264,2020-08-06,20000.0,60,Employed - full time,Consolidation,0
5882335,2020-08-06,5000.0,12,Employed - full time,Car,0
5882735,2020-08-06,5000.0,60,Employed - full time,Car,0
5883215,2020-08-06,6000.0,60,Employed - full time,Car,1
5884640,2020-08-06,10000.0,36,Employed - full time,Car,0
5885046,2020-08-06,500.0,12,Employed - full time,Consolidation,0
5887140,2020-08-07,6500.0,48,Employed - full time,Car,0
5890044,2020-08-07,6500.0,48,Employed - full time,Car,0
5890096,2020-08-07,10000.0,60,Employed - full time,Not Known,0
5890345,2020-08-07,5000.0,36,Employed - full time,Consolidation,0
5892080,2020-08-07,1000.0,12,Employed - full time,House / Home improvement,0
5892246,2020-08-07,5000.0,60,Employed - full time,Not Known,0
5893149,2020-08-07,10000.0,36,Employed - full time,Not Known,0
5894835,2020-08-07,6000.0,36,Employed - full time,Car,0
5895698,2020-08-07,2500.0,24,Employed - full time,Not Known,0
5899117,2020-08-07,10000.0,36,Employed - full time,Consolidation,0
5900116,2020-08-07,1000.0,12,Retired,House / Home improvement,0
5900501,2020-08-07,11500.0,60,Employed - full time,House / Home improvement,0
5900591,2020-08-07,17000.0,24,Employed - full time,Not Known,0
5901031,2020-08-07,1000.0,12,Employed - full time,House / Home improvement,0
5902294,2020-08-07,15000.0,60,Employed - full time,Car,0
5902910,2020-08-07,3000.0,24,Employed - full time,Not Known,0
5905200,2020-08-07,5000.0,48,Employed - part time,House / Home improvement,0
5905327,2020-08-07,2000.0,60,Employed - full time,House / Home improvement,0
5906572,2020-08-07,5000.0,24,Employed - full time,Consolidation,0
5907372,2020-08-07,6500.0,48,Employed - full time,Car,0
5907591,2020-08-07,1700.0,24,Employed - full time,House / Home improvement,0
5908093,2020-08-07,6500.0,48,Employed - full time,Car,0
5908643,2020-08-07,1000.0,12,Employed - full time,House / Home improvement,0
5908725,2020-08-07,5000.0,36,Employed - full time,Car,0
5912911,2020-08-08,2500.0,30,Employed - full time,Not Known,0
5913705,2020-08-08,1000.0,18,Employed - full time,House / Home improvement,0
5916055,2020-08-08,6500.0,48,Employed - full time,Car,1
5917317,2020-08-08,10000.0,60,Employed - full time,Not Known,0
5919194,2020-08-08,10000.0,60,Employed - full time,House / Home improvement,1
5919679,2020-08-08,5000.0,24,Employed - full time,Not Known,0
5921099,2020-08-08,3500.0,36,Employed - full time,Not Known,0
5922027,2020-08-08,3000.0,48,Employed - full time,Consolidation,0
5922418,2020-08-08,15000.0,60,Employed - full time,Consolidation,0
5924970,2020-08-08,6500.0,48,Employed - full time,Car,1
5925739,2020-08-08,1000.0,12,Employed - full time,Car,0
5925863,2020-08-08,3000.0,24,Employed - full time,Car,0
5926557,2020-08-08,3000.0,36,Employed - full time,Car,0
5931839,2020-08-09,2000.0,24,Employed - full time,Not Known,0
5931933,2020-08-09,6500.0,48,Employed - full time,Car,0
5933819,2020-08-09,10000.0,60,Employed - full time,House / Home improvement,0
5934605,2020-08-09,8500.0,60,Employed - full time,Car,0
5935203,2020-08-09,6000.0,36,Employed - full time,Consolidation,1
5936900,2020-08-09,10000.0,60,Employed - full time,Not Known,0
5938418,2020-08-09,3000.0,36,Employed - full time,Not Known,1
5938696,2020-08-09,6500.0,48,Employed - full time,Car,0
5939123,2020-08-09,3000.0,60,Employed - full time,House / Home improvement,1
5939159,2020-08-09,10500.0,48,Employed - full time,Consolidation,0
5939801,2020-08-09,10000.0,60,Employed - full time,Car,0
5942304,2020-08-09,1000.0,12,Employed - full time,Not Known,0
5944623,2020-08-09,7000.0,48,Employed - full time,Consolidation,0
5945935,2020-08-09,15000.0,60,Employed - full time,Not Known,0
5947051,2020-08-09,10000.0,60,Employed - full time,House / Home improvement,1
5947302,2020-08-09,10000.0,48,Employed - full time,Car,0
5953223,2020-08-10,5000.0,36,Employed - full time,Not Known,1
5957211,2020-08-10,2498.0,48,Employed - full time,Not Known,0
5959324,2020-08-10,1000.0,12,Employed - full time,Not Known,0
5960135,2020-08-10,8000.0,48,Employed - full time,Car,1
5960350,2020-08-10,15000.0,60,Employed - full time,House / Home improvement,0
5960484,2020-08-10,10000.0,60,Employed - full time,Car,0
5963845,2020-08-10,1000.0,12,Employed - full time,House / Home improvement,0
5965356,2020-08-10,10000.0,60,Employed - full time,Car,0
5966043,2020-08-10,4000.0,48,Employed - full time,Not Known,0
5966967,2020-08-10,5000.0,24,Employed - full time,House / Home improvement,0
5969936,2020-08-10,5000.0,24,Employed - full time,House / Home improvement,0
5969938,2020-08-10,8000.0,60,Employed - full time,Consolidation,0
5970282,2020-08-10,2500.0,36,Employed - full time,House / Home improvement,0
5970323,2020-08-10,6500.0,48,Employed - full time,Car,0
5975870,2020-08-10,8000.0,48,Employed - full time,Consolidation,0
5976159,2020-08-10,1000.0,12,Employed - full time,House / Home improvement,0
5977561,2020-08-10,7500.0,60,Employed - full time,House / Home improvement,0
5977676,2020-08-10,6000.0,60,Employed - full time,Consolidation,0
5979351,2020-08-10,13000.0,60,Employed - full time,Car,0
5979548,2020-08-10,15000.0,48,Employed - full time,Car,0
5981811,2020-08-10,5000.0,60,Employed - full time,Consolidation,0
5982722,2020-08-11,2000.0,36,Employed - full time,House / Home improvement,0
5983140,2020-08-11,2000.0,24,Employed - full time,Not Known,0
5983544,2020-08-11,10000.0,60,Employed - full time,Mistyped,0
5984517,2020-08-11,8000.0,24,Employed - full time,Consolidation,0
5984747,2020-08-11,1000.0,24,Employed - full time,Not Known,0
5984792,2020-08-11,1500.0,24,Employed - full time,Consolidation,0
5987421,2020-08-11,4000.0,60,Employed - full time,Consolidation,0
5988829,2020-08-11,5000.0,36,Employed - part time,House / Home improvement,0
5996419,2020-08-11,1000.0,36,Employed - full time,Not Known,0
5997223,2020-08-11,2000.0,18,Employed - full time,Not Known,0
5997323,2020-08-11,10000.0,60,Employed - full time,House / Home improvement,0
5997341,2020-08-11,4000.0,36,Employed - full time,Consolidation,0
5998588,2020-08-11,4000.0,24,Employed - part time,Consolidation,0
6001601,2020-08-11,8000.0,60,Employed - full time,Consolidation,0
6002102,2020-08-11,10000.0,60,Retired,Consolidation,0
6002939,2020-08-11,2500.0,18,Employed - full time,Consolidation,0
6003817,2020-08-11,6500.0,48,Employed - full time,Car,0
6005383,2020-08-11,4000.0,24,Employed - full time,Consolidation,0
6009618,2020-08-11,12500.0,60,Employed - full time,Consolidation,0
6010530,2020-08-11,2000.0,12,Employed - full time,House / Home improvement,0
6011860,2020-08-11,5000.0,48,Employed - full time,Consolidation,0
6012628,2020-08-11,2000.0,36,Employed - full time,House / Home improvement,0
6012910,2020-08-11,10000.0,60,Employed - part time,House / Home improvement,0
6013238,2020-08-11,5000.0,24,Employed - full time,Car,0
6013598,2020-08-11,1000.0,12,Retired,House / Home improvement,0
6015147,2020-08-11,20000.0,60,Employed - full time,Car,0
6015329,2020-08-11,5000.0,36,Employed - full time,Car,1
6016497,2020-08-11,5000.0,36,Employed - full time,Not Known,0
6016695,2020-08-11,20000.0,48,Employed - full time,Consolidation,0
6017054,2020-08-11,4000.0,60,Employed - part time,Consolidation,1
6018957,2020-08-11,6500.0,48,Employed - full time,Car,1
6019234,2020-08-11,15000.0,54,Employed - full time,Consolidation,0
6019935,2020-08-11,2000.0,12,Employed - full time,House / Home improvement,0
6020078,2020-08-11,15000.0,60,Employed - full time,Car,0
6025207,2020-08-12,3000.0,24,Employed - full time,Consolidation,0
6027912,2020-08-12,5000.0,48,Employed - full time,Consolidation,0
6028022,2020-08-12,15000.0,36,Employed - part time,House / Home improvement,0
6028455,2020-08-12,11000.0,60,Employed - full time,Consolidation,0
6029223,2020-08-12,15000.0,36,Employed - full time,Consolidation,0
6033201,2020-08-12,10000.0,36,Employed - part time,Consolidation,0
6033350,2020-08-12,1000.0,12,Retired,House / Home improvement,0
6033510,2020-08-12,500.0,12,Employed - full time,House / Home improvement,0
6034489,2020-08-12,13500.0,60,Employed - full time,Car,0
6036090,2020-08-12,5000.0,24,Employed - full time,Purchase,0
6036271,2020-08-12,12000.0,60,Employed - full time,Car,0
6039791,2020-08-12,12000.0,60,Employed - full time,Car,0
6040220,2020-08-12,5000.0,24,Employed - full time,Consolidation,0
6043528,2020-08-12,15000.0,48,Employed - full time,Not Known,0
6047192,2020-08-13,2000.0,36,Employed - full time,Not Known,0
6049052,2020-08-13,5000.0,36,Employed - part time,Consolidation,1
6049167,2020-08-13,20000.0,60,Employed - full time,Consolidation,0
6049263,2020-08-13,10000.0,60,Employed - full time,Mistyped,0
6052384,2020-08-13,12000.0,48,Employed - full time,Car,0
6052857,2020-08-13,6500.0,48,Employed - full time,Car,1
6053066,2020-08-13,6500.0,48,Employed - full time,Car,0
6053603,2020-08-13,4000.0,48,Employed - full time,Not Known,0
6054326,2020-08-13,10000.0,36,Employed - full time,Car,0
6055096,2020-08-13,20000.0,60,Employed - full time,Car,0
6056288,2020-08-13,6500.0,48,Employed - full time,Car,1
6056977,2020-08-13,6500.0,48,Employed - full time,Car,0
6059812,2020-08-13,9000.0,36,Employed - part time,Car,0
6061511,2020-08-13,6500.0,48,Employed - full time,Car,0
6061818,2020-08-13,10000.0,36,Employed - full time,Consolidation,0
6061915,2020-08-13,3000.0,24,Employed - full time,Consolidation,0
6062081,2020-08-13,1000.0,36,Employed - full time,Consolidation,0
6062795,2020-08-13,20000.0,60,Employed - full time,Consolidation,0
6063435,2020-08-13,3500.0,60,Employed - full time,House / Home improvement,0
6063591,2020-08-13,20000.0,60,Employed - full time,House / Home improvement,0
6066749,2020-08-13,4500.0,48,Employed - full time,Consolidation,0
6071762,2020-08-13,1000.0,54,Employed - part time,House / Home improvement,0
6072019,2020-08-13,7500.0,60,Employed - full time,Not Known,0
6072663,2020-08-13,7500.0,48,Employed - full time,Consolidation,0
6074506,2020-08-13,2500.0,24,Employed - full time,Consolidation,0
6076848,2020-08-14,2000.0,60,Employed - full time,Not Known,0
6076851,2020-08-14,2000.0,36,Employed - full time,Consolidation,0
6077957,2020-08-14,5000.0,36,Employed - full time,Car,0
6079657,2020-08-14,20000.0,60,Employed - full time,Car,0
6080501,2020-08-14,1700.0,60,Employed - full time,Consolidation,0
6081644,2020-08-14,18000.0,60,Employed - full time,Consolidation,0
6082053,2020-08-14,15800.0,60,Employed - full time,Consolidation,0
6084428,2020-08-14,8000.0,60,Employed - full time,Consolidation,0
6085631,2020-08-14,6000.0,36,Employed - full time,Car,0
6089637,2020-08-14,1000.0,12,Employed - full time,House / Home improvement,0
6091030,2020-08-14,10000.0,54,Employed - full time,Car,0
6096224,2020-08-14,5000.0,48,Employed - full time,Not Known,0
6097440,2020-08-14,10000.0,60,Employed - full time,House / Home improvement,0
6099035,2020-08-14,5000.0,36,Employed - full time,Car,0
6100566,2020-08-14,15000.0,48,Employed - full time,Not Known,0
6101212,2020-08-14,6500.0,48,Employed - full time,House / Home improvement,1
6102404,2020-08-15,2000.0,24,Employed - full time,Not Known,0
6103514,2020-08-15,5000.0,36,Employed - full time,Not Known,1
6104469,2020-08-15,6000.0,24,Employed - part time,Car,0
6104752,2020-08-15,3000.0,24,Employed - full time,Consolidation,0
6105352,2020-08-15,15000.0,60,Employed - full time,Consolidation,0
6106901,2020-08-15,1000.0,24,Employed - full time,Consolidation,0
6107153,2020-08-15,10000.0,24,Employed - full time,Car,0
6107266,2020-08-15,3000.0,18,Employed - full time,Consolidation,0
6108652,2020-08-15,8500.0,36,Employed - full time,Not Known,0
6108724,2020-08-15,10000.0,60,Employed - full time,Consolidation,0
6109424,2020-08-15,6500.0,48,Employed - full time,Car,0
6111054,2020-08-15,10000.0,60,Employed - full time,Consolidation,0
6118414,2020-08-15,10000.0,60,Employed - full time,Consolidation,0
